Freq Drug Use,stweight,sexpart,sexpart2,q9,q10,q11,q12,q17,q22,q33,q40,q41,q45,q46,q47,q48,q54,q60,q61,q62,q76,q78,qsportsdrink,q43_2.0,q43_5.0,q43_6.0,q43_7.0,q43_8.0,q65_3.0,q65_4.0,q66_2.0,q66_3.0,q66_4.0,q30_2.0,q34_2.0,q59_2.0,q63_2.0,q63_3.0,q64_2.0,q64_3.0
False,57.61,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,54.43,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
False,55.34,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,6.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,56.7,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
False,85.28,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
True,53.98,1.0,1.0,3.0,2.0,6.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
True,70.76,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
False,68.49,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,53.52,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,57.15,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,1.0,3.0,6.0,1.0,2.0,6.0,2.0,2.0,2.0,5.0,1.0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0
True,74.84,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,2.0,6.0,1.0,2.0,0.0,0.0,0.0,2.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
False,63.5,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,0.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
True,46.27,4.0,3.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,7.0,3.0,2.0,7.0,5.0,1.0,1.0,1.0,1.0,1.0,4.0,8.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
False,49.9,1.0,1.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,59.88,2.0,2.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
True,109.32,2.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,1.0,4.0,1.0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
True,64.41,4.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,6.0,2.0,4.0,5.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0
False,99.79,3.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
False,92.08,2.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
True,49.9,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,6.0,2.0,4.0,6.0,2.0,1.0,7.0,2.0,3.0,2.0,1.0,1.0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0
False,72.12,3.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
False,81.65,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,71.67,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
False,56.7,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,7.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
True,57.15,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,1.0,2.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
False,54.43,2.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,6.0,0.0,3.0,6.0,1.0,1.0,6.0,2.0,2.0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
False,61.24,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,68.04,4.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,7.0,5.0,3.0,7.0,6.0,6.0,1.0,7.0,3.0,2.0,6.0,8.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
False,47.63,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,54.43,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
True,57.15,2.0,2.0,5.0,5.0,8.0,5.0,3.0,6.0,3.0,6.0,3.0,6.0,0.0,4.0,0.0,6.0,2.0,2.0,2.0,5.0,3.0,5.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
True,47.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,5.0,2.0,2.0,0.0,0.0,0.0,2.0,6.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,46.72,2.0,2.0,1.0,2.0,3.0,1.0,3.0,2.0,1.0,3.0,6.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
False,47.63,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,4.0,1.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
True,59.88,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
True,52.16,2.0,2.0,1.0,2.0,2.0,1.0,3.0,6.0,1.0,0.0,6.0,0.0,1.0,1.0,1.0,1.0,6.0,3.0,2.0,7.0,8.0,7.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
True,64.86,3.0,3.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,4.0,5.0,7.0,4.0,1.0,2.0,4.0,4.0,3.0,1.0,8.0,6.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
False,49.9,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,2.0,8.0,2.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
False,57.15,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,50.8,0.0,0.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,6.0,5.0,2.0,3.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
True,51.26,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,5.0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0
False,68.04,2.0,2.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,1.0,8.0,2.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
False,54.43,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,51.71,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
True,45.81,0.0,0.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
True,63.5,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,5.0,2.0,1.0,1.0,1.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
False,61.24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,72.58,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,7.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,65.77,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,52.16,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,7.0,6.0,1.0,4.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
False,48.08,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,99.79,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,51.71,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,4.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,68.04,2.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,4.0,6.0,0.0,2.0,6.0,1.0,1.0,7.0,2.0,2.0,2.0,8.0,1.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
False,90.72,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,8.0,7.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
True,49.9,4.0,3.0,5.0,5.0,8.0,1.0,1.0,2.0,4.0,7.0,3.0,5.0,7.0,3.0,6.0,2.0,6.0,4.0,3.0,2.0,5.0,2.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
True,49.9,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,8.0,2.0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,79.38,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,105.24,4.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,2.0,7.0,4.0,2.0,3.0,5.0,1.0,1.0,5.0,5.0,3.0,5.0,6.0,1.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1
True,59.88,2.0,2.0,3.0,2.0,7.0,1.0,1.0,1.0,1.0,6.0,2.0,2.0,3.0,5.0,1.0,1.0,6.0,2.0,2.0,1.0,6.0,1.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1
True,65.77,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,4.0,6.0,1.0,1.0,7.0,2.0,2.0,3.0,6.0,2.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
False,67.13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,70.31,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
False,44.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0
False,72.58,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,2.0,6.0,2.0,1.0,6.0,2.0,3.0,4.0,8.0,1.0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
False,118.84,4.0,3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
False,48.54,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,53.98,4.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,6.0,8.0,1.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,5.0,1.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1
True,52.16,2.0,2.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,7.0,3.0,3.0,5.0,5.0,3.0,1.0,7.0,2.0,3.0,1.0,8.0,1.0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0
False,51.71,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,79.38,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,48.54,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,58.97,2.0,2.0,1.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,6.0,3.0,5.0,6.0,2.0,3.0,6.0,4.0,5.0,3.0,6.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1
False,95.26,4.0,3.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,5.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
True,65.77,2.0,2.0,1.0,4.0,8.0,5.0,1.0,3.0,4.0,6.0,6.0,8.0,7.0,6.0,5.0,1.0,6.0,6.0,5.0,4.0,4.0,4.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
True,91.63,4.0,3.0,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,6.0,2.0,2.0,6.0,2.0,2.0,7.0,3.0,4.0,3.0,3.0,2.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
False,49.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,4.0,3.0,7.0,3.0,4.0,1.0,4.0,2.0,3.0,1.0,3.0,2.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0
True,48.54,1.0,1.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,3.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,5.0,4.0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
False,0.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,5.0,6.0,3.0,1.0,3.0,4.0,4.0,3.0,3.0,1.0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
True,57.15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
True,57.15,2.0,2.0,1.0,2.0,4.0,1.0,1.0,3.0,1.0,6.0,5.0,8.0,7.0,5.0,3.0,1.0,3.0,7.0,3.0,3.0,4.0,3.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1
True,62.6,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,5.0,0.0,2.0,6.0,1.0,1.0,6.0,3.0,3.0,2.0,8.0,1.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
True,54.43,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,1.0,6.0,6.0,2.0,2.0,6.0,1.0,1.0,5.0,5.0,3.0,2.0,8.0,1.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0
False,57.61,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,60.33,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,58.97,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
False,44.45,1.0,1.0,1.0,2.0,5.0,1.0,2.0,2.0,1.0,4.0,6.0,4.0,5.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
True,77.11,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True,77.11,2.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,6.0,6.0,2.0,6.0,2.0,1.0,6.0,4.0,3.0,3.0,8.0,3.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
False,56.7,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,71.22,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
False,61.24,2.0,2.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,3.0,2.0,1.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
False,70.31,2.0,2.0,1.0,2.0,6.0,1.0,1.0,3.0,1.0,3.0,6.0,0.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
False,51.26,2.0,2.0,1.0,2.0,8.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,3.0,1.0,3.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
False,97.52,2.0,2.0,1.0,2.0,6.0,3.0,1.0,2.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,7.0,2.0,3.0,2.0,5.0,1.0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0
True,0.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,6.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
True,79.38,2.0,2.0,1.0,2.0,6.0,1.0,1.0,2.0,1.0,4.0,6.0,3.0,2.0,6.0,1.0,1.0,7.0,2.0,3.0,2.0,3.0,2.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0
True,63.5,2.0,2.0,1.0,2.0,4.0,1.0,1.0,2.0,0.0,4.0,6.0,5.0,3.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
False,58.97,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,2.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,64.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,61.24,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,3.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
False,43.09,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
True,50.8,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1
True,52.62,2.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,6.0,0.0,3.0,5.0,1.0,1.0,7.0,2.0,2.0,2.0,8.0,4.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0
False,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
